lst,epoch,total_staked,daily_stake,daily_unstake,daily_net,tvl_sol
mSOL Native,372,373631.514809486,0.0,10133.986733999,10133.986733999,373633.809103886
scnSOL,372,114935.740443921,-8898.210475984,407.782860899,-8490.427615085,114935.847739281
jito,372,46858.599883119,-1674.909641192,11.593763963,-1663.315877229,46858.645540833
bSOL,372,2904.362232395,-191.458954372,2600.224319052,2408.76536468,2904.686401355
mSOL Liquid,371,5528660.46284681,-1799583.98450366,20923.346645018,-1778660.63785864,5528661.37282516
stSOL,371,2879747.61112876,-744517.956189466,832678.838459096,88160.88226963,2879747.65906925
jSOL,371,522086.556930642,0.0,6993.65062651,6993.65062651,522086.636831442
mSOL Native,371,373440.306329854,0.0,176.117794902,176.117794902,373442.600624254
scnSOL,371,123426.168059006,-3726.350868981,302.987768262,-3423.363100719,123426.275354366
jito,371,48521.915760348,-1422.599003393,13.037939298,-1409.561064095,48521.961418036
bSOL,371,334.486818682,-2111.240466907,0.136676251,-2111.103790656,334.785875962
mSOL Liquid,370,7314122.70449135,-221296.266240315,407108.892259744,185812.626019429,7314123.56196335
stSOL,370,3903813.17893484,-498868.580417205,561953.174844763,63084.594427558,3903813.22687532
jSOL,370,515092.906304132,-186989.604502797,20919.605906142,-166069.998596655,515092.986204932
mSOL Native,370,373264.188534952,-4023.598238474,26793.805567356,22770.207328882,373266.482829352
scnSOL,370,126849.531159725,-479.604019918,673.0767669,193.472746982,126849.638455085
jito,370,49931.476824443,-9823.278057615,6948.279100855,-2874.99895676,49931.522482107
bSOL,370,2445.590609338,-32.102931323,50.417386638,18.314455315,2445.889666618
mSOL Liquid,369,7232293.86203601,-113758.287013408,618959.113758629,505200.826745221,7232294.77886289
stSOL,369,4454512.54532262,0.0,4454512.54532262,4454512.54532262,4454512.5932631
jSOL,369,681162.904900787,-18339.334859627,10227.672294299,-8111.662565328,681162.984801587
mSOL Native,369,369312.683209624,-4051.1225797,14250.282742748,10199.160163048,369315.180680344
scnSOL,369,126656.058412743,-0.630590556,119.522157976,118.89156742,126656.165708103
jito,369,52806.475781203,0.0,31638.542897174,31638.542897174,52806.521438823
bSOL,369,2427.276154023,0.0,166.615114239,166.615114239,2427.575211303
mSOL Liquid,368,7245401.04107967,-188099.921726451,274888.225612436,86788.303885985,7245402.03919935
stSOL,368,4493532.03654789,0.0,4493532.03654789,4493532.03654789,4493532.08448837
jSOL,368,689274.567466115,-10925.055097788,715.539193406,-10209.515904382,689274.647366915
mSOL Native,368,372581.083870294,-6900.986009597,7624.468486291,723.482476694,372583.558512214
scnSOL,368,126537.166845323,0.0,19049.148525863,19049.148525863,126537.274140683
jito,368,21167.932884029,0.0,15156.660248029,15156.660248029,21167.978541629
bSOL,368,2426.140001013,-182.150996427,57.075491472,-125.075504955,2426.457321333
mSOL Liquid,367,7244300.85683413,-118986.19989016,286486.806948219,167500.607058059,7244301.88830613
stSOL,367,4064052.22877056,-13972.343459708,754196.90729712,740224.563837412,4064052.27671104
jSOL,367,699484.083370497,0.0,322.734393727,322.734393727,699484.163271297
mSOL Native,367,363639.998242642,0.0,161.989591328,161.989591328,363642.438641362
scnSOL,367,107488.01831946,-18993.401360767,54.137956915,-18939.263403852,107488.12333194
jito,367,21170.34460908,0.0,15158.21982608,15158.21982608,21170.43592428
bSOL,367,2421.878433981,0.0,1.117831616,1.117831616,2422.177491261
mSOL Liquid,366,7148809.44592449,-129974.322887536,478739.903830502,348765.580942966,7148810.48196225
stSOL,366,4058417.65768019,0.0,4058417.65768019,4058417.65768019,4058417.70562067
jSOL,366,699161.34897677,-749.718782613,287.955074369,-461.763708244,699161.42887757
mSOL Native,366,363478.008651314,-8952.269250022,18020.268083959,9067.998833937,363480.449050034
scnSOL,366,126427.281723312,-1160.637823237,56.71382218,-1103.924001057,126427.386735792
jito,366,6012.124783,0.0,6012.124783,6012.124783,6012.2160982
bSOL,366,2420.760602365,0.0,1.149598997,1.149598997,2421.059659645
mSOL Liquid,365,7232360.55364808,-213241.315854286,1132555.04801198,919313.732157695,7232361.62164616
stSOL,365,4069514.79457816,-31008.228618604,191169.006322068,160160.777703464,4069514.84251864
jSOL,365,699623.112685014,-1176.814267888,335.483804751,-841.330463137,699623.192585814
mSOL Native,365,369710.876376003,-511.43610878,11397.964611859,10886.528503079,369713.220893763
scnSOL,365,127531.205724369,-3278.921294038,633.941277727,-2644.980016311,127531.310736849
bSOL,365,2419.611003368,-23.057245389,0.208435839,-22.84880955,2419.910060648
mSOL Liquid,364,7255086.26899438,-86747.660948841,498127.911299327,411380.250350486,7255087.40547885
stSOL,364,4087257.5231355,0.0,4087257.5231355,4087257.5231355,4087257.57107598
jSOL,364,700464.443148151,0.0,329.635527849,329.635527849,700464.523048951
mSOL Native,364,364114.420523638,-6832.311657792,855.996977233,-5976.314680559,364116.771890038
scnSOL,364,130176.18574068,-2362.871599095,75.816397142,-2287.055201953,130176.29075316
bSOL,364,2442.459812918,0.0,1.054471413,1.054471413,2442.758870198
mSOL Liquid,363,7273403.39663985,-83066.15583623,956527.831504592,873461.675668362,7273404.54910449
stSOL,363,3991371.55277584,-5184.326632192,3229681.54639745,3224497.21976526,3991371.60071632
jSOL,363,700134.807620302,0.0,696.877884154,696.877884154,700134.887521102
mSOL Native,363,363863.528374927,-106.370962262,36279.203004043,36172.832041781,363865.847781007
scnSOL,363,132463.240942633,-80720.567289206,86133.48406838,5412.916779174,132463.345955113
bSOL,363,2441.405341505,0.0,1.146699672,1.146699672,2441.704398785
mSOL Liquid,362,6701390.385966,-107183.33378164,295131.410817408,187948.077035768,6701391.588654
stSOL,362,4002562.62784339,-97247.829655754,1126702.63648726,1029454.80683151,4002562.67578387
jSOL,362,699437.929736148,0.0,329.170571632,329.170571632,699438.009636948
mSOL Native,362,363811.084529291,-4455.768500484,23046.477818529,18590.709318045,363813.456441611
scnSOL,362,127050.324163459,-4.272e-06,79.117521809,79.117517537,127050.424610179
bSOL,362,2440.258641833,0.0,1.154749115,1.154749115,2440.557699113
mSOL Liquid,361,6674577.68792137,-264197.793916877,2734.519776538,-261463.274140339,6674578.83810313
stSOL,361,4137428.09623301,-27689.388093698,569437.765132224,541748.377038526,4137428.14417349
jSOL,361,699108.759164516,-121.87557594,302.332533213,180.456957273,699108.839065316
mSOL Native,361,346932.780445898,-4719.310576445,19667.246723081,14947.936146636,346935.083871818
scnSOL,361,126971.206645922,-115.231786502,1051.727264967,936.495478465,126971.307092642
bSOL,361,2439.103892718,0.0,1.151195307,1.151195307,2439.402949998
mSOL Liquid,360,6947625.62914539,-230657.156182124,2352.502496121,-228304.653686003,6947626.77932715
stSOL,360,4187755.39736538,-28909.159770424,574635.978641435,545726.818871011,4187755.44530586
jSOL,360,698928.302207243,0.0,804.592753111,804.592753111,698928.382108043
mSOL Native,360,349606.031414199,-2.42060129,153.459398783,151.038797493,349608.250373559
scnSOL,360,127030.225791757,0.0,11316.183359027,11316.183359027,127030.328521357
bSOL,360,2437.952697411,0.0,1.143852677,1.143852677,2438.251754691
mSOL Liquid,359,7222187.52788872,-187776.874006968,395182.343533725,207405.469526757,7222188.68948488
stSOL,359,4221550.85416535,-2603.020856165,3816305.6812972,3813702.66044103,4221550.90210583
jSOL,359,698123.709454132,-71.188810351,714.411278635,643.222468284,698123.789354932
mSOL Native,359,349454.992616706,-8253.177173442,13375.869734728,5122.692561286,349457.211576066
scnSOL,359,125980.04208416,-9996.724458305,10108.675917794,111.951459489,125980.14481376
bSOL,359,2436.808844734,-76.488252775,0.211567295,-76.27668548,2437.107902014
mSOL Liquid,358,7253115.25167812,-136889.112607189,154834.650794017,17945.538186828,7253116.44066884
stSOL,358,4255682.21879559,-8149.95914086,598230.518230784,590080.559089924,4255682.26673607
jSOL,358,697480.486985848,0.0,24301.703942922,24301.703942922,697480.566886648
mSOL Native,358,336619.180119489,0.0,155.032771427,155.032771427,336621.364835649
scnSOL,358,115659.244206464,-9991.859366386,74.771593361,-9917.087773025,115659.342370304
bSOL,358,2513.085530214,-21.336146906,0.209940789,-21.126206117,2513.384587494
mSOL Liquid,357,7329689.8532562,0.0,152007.566471559,152007.566471559,7329691.03996404
stSOL,357,4245946.92798391,0.0,4245946.92798391,4245946.92798391,4245946.97592439
jSOL,357,673178.783042926,0.0,320.736801254,320.736801254,673178.862943726
mSOL Native,357,336464.147348062,0.0,155.383695385,155.383695385,336466.332064222
scnSOL,357,125576.331979489,0.0,73.834515893,73.834515893,125576.430143329
bSOL,357,2534.211736331,0.0,51.270708902,51.270708902,2534.510793611
mSOL Liquid,356,7233587.69101089,-134363.607588638,397915.469236637,263551.861647999,7233588.88913329
stSOL,356,4253913.10384115,-2820.834665806,3644769.02852761,3641948.19386181,4253913.15178163
jSOL,356,672858.046241672,-23645.829214047,92851.616298235,69205.787084188,672858.126142472
mSOL Native,356,336308.763652677,-6004.170722881,673.575969357,-5330.594753524,336310.948368837
scnSOL,356,125502.497463596,-1.56016158,69.082990738,67.522829158,125502.595627436
bSOL,356,2533.026196492,-73.262925803,70.185349667,-3.077576136,2533.343516812
mSOL Liquid,355,7130766.83915265,-38963.592344916,298463.509265827,259499.916920911,7130767.97792002
stSOL,355,4242958.7313308,-7476.989412583,2209660.16068962,2202183.17127704,4242958.85232344
jSOL,355,603652.259157484,-274.338547486,260.234617218,-14.103930268,603652.339058284
mSOL Native,355,346704.926525154,-520.098284452,12203.1006874,11683.002402948,346707.124938594
scnSOL,355,125463.296042365,-8.86e-07,89.709771639,89.709770753,125463.396489085
bSOL,355,2510.887278894,0.0,1.016309091,1.016309091,2511.186336174
mSOL Liquid,354,7137923.53431439,-270628.563513125,297753.363916573,27124.800403448,7137924.6388387
stSOL,354,4267864.69252163,0.0,4267864.69252163,4267864.69252163,4267864.78840259
jSOL,354,696412.434919844,-822.928383509,479.699829844,-343.228553665,696412.519386404
mSOL Native,354,349735.622084273,-72.397798132,8402.373394058,8329.975595926,349737.843326513
scnSOL,354,125373.586271612,-39454.834154412,56.469370215,-39398.364784197,125373.684435452
bSOL,354,2509.870969803,0.0,125.863628137,125.863628137,2510.170027083
mSOL Liquid,353,7136868.00291766,-179482.958982266,295895.670919589,116412.711937323,7136869.07776438
stSOL,353,3723625.0142121,-157778.281599742,0.0,-157778.281599742,3723625.06215258
jSOL,353,696755.663473509,-270.603574994,561.952908128,291.349333134,696755.747940069
mSOL Native,353,337506.845338599,-8159.557986877,4648.534792739,-3511.023194138,337509.016357479
scnSOL,353,164771.951055809,-9.999999999e-10,98.16628891,98.166288909,164772.049219649
bSOL,353,2509.813571488,-180.121271265,66.425238984,-113.696032281,2510.119477408
mSOL Liquid,352,7072156.04430427,-96257.047348738,633325.87667607,537068.829327332,7072157.06436187
stSOL,352,3881403.29581184,-298485.31062783,102451.15852208,-196034.15210575,3881403.62226368
jSOL,352,696464.314140375,-867.18526471,307.155073192,-560.030191518,696464.398606935
mSOL Native,352,346112.123666672,-3338.995665935,4049.383040457,710.387374522,346114.354040432
scnSOL,352,164673.7847669,-137.199123388,91.072958166,-46.126165222,164673.88293074
bSOL,352,2482.171758837,0.0,1.206909059,1.206909059,2482.470816117
mSOL Liquid,351,7104346.49086099,-90784.417736146,546695.948057844,455911.530321698,7104347.50635283
stSOL,351,4077437.44791759,-5169.805920348,2141144.50429807,2135974.69837772,4077438.06886095
jSOL,351,697024.344331893,-493.743404967,2438.164225297,1944.42082033,697024.428798453
mSOL Native,351,338343.072297968,-3721.486773004,22357.748597298,18636.261824294,338345.250165488
scnSOL,351,164719.910932122,-68.014533846,76.997546925,8.983013079,164720.009095962
bSOL,351,2480.964849778,0.0,230.03921187,230.03921187,2481.263907058
mSOL Liquid,350,7122114.87547472,-163168.064721012,397548.73539712,234380.670676108,7122115.90466384
stSOL,350,4040092.88666908,-5735.551408915,1050782.99630459,1045047.44489567,4040093.48478364
jSOL,350,695079.923511563,-5230.036225568,158918.841241325,153688.805015757,695080.007978123
mSOL Native,350,347291.122945435,0.0,24602.784830662,24602.784830662,347293.179820315
scnSOL,350,164710.927919043,-3.6e-08,10495.165902433,10495.165902397,164711.026082883
bSOL,350,2479.857215871,-373.330221578,267.079723315,-106.250498263,2480.222476671
mSOL Liquid,349,7127845.65036164,-239097.562930028,396653.098768589,157555.535838561,7127846.70694532
stSOL,349,4002610.0309775,-27499.115792567,1239073.48687262,1211574.37108006,4002610.61767766
jSOL,349,541391.118495806,-158257.508961511,60378.672549851,-97878.83641166,541391.202962366
mSOL Native,349,323566.789550692,-5345.347510017,8424.036402409,3078.688892392,323568.727715812
scnSOL,349,164490.251251973,-56916.994899187,10256.682377191,-46660.312521996,164490.353981573
bSOL,349,2584.552090804,0.0,1.204259083,1.204259083,2584.846582324
mSOL Liquid,348,7106981.52272113,-149223.971205103,936338.479726661,787114.508521558,7106982.58158769
stSOL,348,4096158.22821379,0.0,4096158.22821379,4096158.22821379,4096158.80121667
jSOL,348,639269.954907466,-426121.688624424,282.79909114,-425838.889533284,639270.039374026
mSOL Native,348,316737.074880355,-8264.146270056,9571.927462942,1307.781192886,316738.994782435
scnSOL,348,200124.559972786,-10284.815712406,128.149557157,-10156.666155249,200124.658136626
bSOL,348,2583.347831721,0.0,1.222909406,1.222909406,2583.642323241
mSOL Liquid,347,7094785.69596101,-166360.518386798,284216.89778224,117856.379395442,7094786.99820485
stSOL,347,4073156.11408755,-42417.644610179,425192.169215548,382774.524605369,4073156.64371571
jSOL,347,1065108.84444075,-371.600613763,427.81404565,56.213431887,1065108.90607851
mSOL Native,347,328661.304079124,-622.366343582,1032.221905105,409.855561523,328663.233112724
scnSOL,347,210301.948410915,-17693.816307594,100.336729472,-17593.479578122,210302.048857635
bSOL,347,2582.124922315,-140.821157679,0.296357532,-140.524800147,2582.419413835
mSOL Liquid,346,7104578.71834647,-81843.398422564,431305.986935528,349462.588512964,7104579.84252567
stSOL,346,4124717.48978543,0.0,4124717.48978543,4124717.48978543,4124718.01484783
jSOL,346,1065052.63100886,-194.620162393,916.945717893,722.3255555,1065052.69264662
mSOL Native,346,319403.545216696,-196.091821683,2669.307964524,2473.216142841,319405.446855736
scnSOL,346,213158.276396263,0.0,1430.948800615,1430.948800615,213158.374560103
bSOL,346,2722.649722462,0.0,1.237589148,1.237589148,2722.944213982
mSOL Liquid,345,6814262.30942924,-145037.359486935,321777.34720176,176739.987714825,6814263.43360844
stSOL,345,4094907.06248289,0.0,4094907.06248289,4094907.06248289,4094907.54417057
jSOL,345,1064330.30545336,0.0,178389.123510094,178389.123510094,1064330.36709112
mSOL Native,345,326721.236340682,-1006.392131675,2214.989843361,1208.597711686,326723.156242762
scnSOL,345,213309.617595648,-2559.381781533,12684.017136728,10124.635355195,213309.718042368
bSOL,345,2721.412133314,-3.001410977,0.297155939,-2.704255038,2721.706624834
mSOL Liquid,344,6864062.2130464,-38660.923853042,3715.141488406,-34945.782364636,6864063.36690304
stSOL,344,3813176.34838438,0.0,3813176.34838438,3813176.34838438,3813176.78669734
jSOL,344,885941.181943269,-25.168595018,340.472981411,315.304386393,885941.243581029
mSOL Native,344,318637.861418605,-1.593894675,3623.167994976,3621.574100301,318639.717400045
scnSOL,344,214190.263758756,-11090.993047246,11391.161367128,300.168319882,214190.364205476
bSOL,344,2724.116388352,0.0,2194.752954603,2194.752954603,2724.410879872
mSOL Liquid,343,7142333.59681138,-159559.805144603,463879.776288928,304319.971144325,7142334.76893106
stSOL,343,3820402.54944768,-131773.135819786,2614815.19451852,2483042.05869874,3820402.94438591
jSOL,343,1062868.15659247,-16.031340069,2177.80770593,2161.776365861,1062868.22051312
mSOL Native,343,324802.578937897,-3018.53689037,2757.240520656,-261.296369714,324804.610701097
scnSOL,343,213890.095438874,-3668.1564672,3427.675439287,-240.481027913,213890.193602714
bSOL,343,529.363433749,-108.566742418,110.233811547,1.667069129,529.657925269
mSOL Liquid,342,7121343.94282394,-217331.713799461,398420.632852944,181088.919053483,7121345.13320666
stSOL,342,4224282.81264883,0.0,4224282.81264883,4224282.81264883,4224283.17790963
jSOL,342,1060706.38022661,0.0,518.594225034,518.594225034,1060706.44414725
